fsu_serial_no,sector,secon_stage_stratum,household_id,insurance_premium,usual_monthly_consumer_exp
85876,1,2,5,0,16600
85876,1,2,6,0,21017
85876,1,3,7,0,12225
85876,1,3,8,0,18825
85872,1,1,1,0,14358
85872,1,1,2,0,13158
85872,1,2,3,0,16050
85872,1,2,4,0,14392
85872,1,2,5,0,15383
85872,1,2,6,0,14358
85872,1,3,7,0,17992
85872,1,3,8,0,11175
85871,1,1,1,0,16617
85871,1,1,2,0,14550
85871,1,2,3,0,15500
85871,1,2,4,0,15392
85871,1,2,5,0,16633
85871,1,2,6,0,14667
85871,1,3,7,0,18467
85871,1,3,8,0,7083
85873,1,1,1,0,27567
85873,1,1,2,0,9550
85873,1,2,3,0,16417
85873,1,2,4,0,29717
85873,1,2,5,0,23733
85873,1,2,6,0,12900
85873,1,3,7,0,14383
85873,1,3,8,0,11083
85870,1,1,1,0,9700
85870,1,1,2,0,14600
85870,1,2,3,0,11725
85870,1,2,4,0,11742
85870,1,2,5,0,15708
85870,1,2,6,0,2775
85870,1,3,7,0,3383
85870,1,3,8,0,15292
85879,1,1,1,0,11433
85879,1,1,2,0,10700
85879,1,2,3,0,10292
85879,1,2,4,0,6233
85879,1,2,5,0,7300
85879,1,2,6,0,10850
85879,1,3,7,0,12117
85879,1,3,8,0,8317
85874,1,1,1,0,16717
85874,1,1,2,0,12558
85874,1,2,3,0,22683
85874,1,2,4,0,24467
85874,1,2,5,0,22050
85874,1,2,6,0,29800
85874,1,3,7,0,10842
85874,1,3,8,0,12483
85865,1,1,1,0,14625
85865,1,1,2,0,14900
85865,1,2,3,0,7958
85865,1,2,4,0,13242
85865,1,2,5,0,16317
85865,1,2,6,0,13458
85865,1,3,7,0,18508
85865,1,3,8,0,7167
85868,1,1,1,0,21667
85868,1,1,2,0,17767
85868,1,2,3,0,28517
85868,1,2,4,0,21083
85868,1,2,5,0,24983
85868,1,2,6,0,17917
85868,1,3,7,0,17567
85868,1,3,8,0,11092
85867,1,1,1,0,25458
85867,1,1,2,0,16550
85867,1,2,3,0,28117
85867,1,2,4,0,23050
85867,1,2,5,0,17125
85867,1,2,6,0,18142
85867,1,3,7,0,12217
85867,1,3,8,0,11800
85866,1,1,1,0,28417
85866,1,1,2,0,16725
85866,1,2,3,0,33767
85866,1,2,4,0,17204
85866,1,2,5,0,14833
85866,1,2,6,0,17308
85866,1,3,7,0,14825
85866,1,3,8,0,18558
85862,1,1,1,0,14692
85862,1,1,2,0,23933
85862,1,2,3,0,21750
85862,1,2,4,0,17600
85862,1,2,5,0,23667
85862,1,2,6,0,12400
85862,1,3,7,0,18350
85862,1,3,8,0,17038
85861,1,1,1,0,13833
85861,1,1,2,0,17117
85861,1,2,3,0,18233
85861,1,2,4,0,12525
85861,1,2,5,0,16517
85861,1,2,6,0,13867
85861,1,3,7,0,13200
85861,1,3,8,0,20667
85863,1,1,1,0,16958
85863,1,1,2,0,21367
85863,1,2,3,0,13458
85863,1,2,4,0,14300
85863,1,2,5,0,11000
85863,1,2,6,0,23142
85863,1,3,7,0,16542
85863,1,3,8,0,14708
85860,1,1,1,0,11850
85860,1,1,2,0,11925
85860,1,2,3,0,17375
85860,1,2,4,0,10592
85860,1,2,5,0,15317
85860,1,2,6,0,18150
85860,1,3,7,0,20242
85860,1,3,8,0,5000
85869,1,1,1,0,10708
85869,1,1,2,0,13100
85869,1,2,3,0,10350
85869,1,2,4,0,7042
85869,1,2,5,0,10492
85869,1,2,6,0,13292
85869,1,3,7,0,9475
85869,1,3,8,0,16125
85864,1,1,1,0,16083
85864,1,1,2,0,11058
85864,1,2,3,0,23817
85864,1,2,4,0,14500
85864,1,2,5,0,11808
85864,1,2,6,0,9250
85864,1,3,7,0,4100
85864,1,3,8,0,15175
85825,1,1,1,0,17217
85825,1,1,2,0,21317
85825,1,2,3,0,11900
85825,1,2,4,0,15967
85825,1,2,5,0,19617
85825,1,2,6,0,3033
85825,1,3,7,0,25333
85825,1,3,8,0,3033
85828,1,1,1,0,23333
85828,1,1,2,0,15167
85828,1,2,3,0,17258
85828,1,2,4,0,15792
85828,1,2,5,0,13200
85828,1,2,6,0,22758
85828,1,3,7,0,22458
85828,1,3,8,0,12208
85827,1,1,1,0,21367
85827,1,1,2,0,8467
85827,1,1,3,0,17850
85827,1,2,4,0,22617
85827,1,2,5,0,22117
85827,1,2,6,0,24533
85827,1,3,7,0,8317
85827,1,3,8,0,13117
85826,1,1,1,0,12475
85826,1,1,2,0,10000
85826,1,2,3,0,18733
85826,1,2,4,0,7950
85826,1,2,5,0,20208
85826,1,2,6,0,15792
85826,1,3,7,0,16267
85826,1,3,8,0,14825
85822,1,1,1,0,13692
85822,1,1,2,0,19900
85822,1,2,3,0,9015
85822,1,2,4,0,15383
85822,1,2,5,0,19383
85822,1,2,6,0,9033
85822,1,3,7,0,12025
85822,1,3,8,0,9967
85821,1,1,1,0,20225
85821,1,1,2,0,13783
85821,1,2,3,0,34542
85821,1,2,4,0,13983
85821,1,2,5,0,17100
85821,1,2,6,0,14958
85821,1,3,7,0,19000
85821,1,3,8,0,9000
85823,1,1,1,0,23767
85823,1,1,2,0,15867
85823,1,2,3,0,26317
85823,1,2,4,0,38717
85823,1,2,5,0,33833
85823,1,2,6,0,19458
85823,1,3,7,0,24833
85823,1,3,8,0,27050
85820,1,1,1,0,14367
85820,1,1,2,0,20033
85820,1,2,3,0,15600
85820,1,2,4,0,20400
85820,1,2,5,0,9375
85820,1,2,6,0,24983
85820,1,3,7,0,17083
85820,1,3,8,0,21100
85829,1,1,1,0,18750
85829,1,1,2,0,21375
85829,1,2,3,0,11800
85829,1,2,4,0,7900
85829,1,2,5,0,17467
85829,1,2,6,0,12500
85829,1,3,7,0,15975
85829,1,3,8,0,14867
85824,1,1,1,0,18167
85824,1,1,2,0,15367
85824,1,2,3,0,16950
85824,1,2,4,0,45500
85824,1,2,5,0,13333
85824,1,2,6,0,9483
85824,1,3,7,0,30417
85824,1,3,8,0,5417
85815,1,1,1,0,14050
85815,1,1,2,0,9533
85815,1,1,3,0,7117
85815,1,2,4,0,9217
85815,1,2,5,0,6033
85815,1,2,6,0,22475
85815,1,3,7,0,28050
85815,1,3,8,0,9300
85818,1,1,1,0,19733
85818,1,1,2,0,20108
85818,1,1,3,0,14325
85818,1,2,4,0,15300
85818,1,3,5,0,15350
85818,1,3,6,0,16533
85818,1,3,7,0,9400
85818,1,3,8,0,7183
85817,1,1,1,0,15875
85817,1,1,2,0,6250
85817,1,2,3,0,6100
85817,1,2,4,0,15625
85817,1,2,5,0,14550
85817,1,2,6,0,10125
85817,1,3,7,0,15492
85817,1,3,8,0,8750
85816,1,1,1,0,28333
85816,1,1,2,0,30500
85816,1,2,3,0,19083
85816,1,2,4,0,17250
85816,1,2,5,0,13250
85816,1,2,6,0,27917
85816,1,3,7,0,22083
85816,1,3,8,0,12750
85812,1,1,1,0,46583
85812,1,1,2,0,28325
85812,1,1,3,0,22550
85812,1,1,4,0,36667
85812,1,2,5,0,33083
85812,1,2,6,0,20250
85812,1,3,7,0,19900
85812,1,3,8,0,26950
85811,1,2,1,0,20383
85811,1,2,2,0,17933
85811,1,2,3,0,12567
85811,1,2,4,0,19250
85811,1,2,5,0,15650
85811,1,2,6,0,15958
85811,1,3,7,0,19683
85811,1,3,8,0,24717
85813,1,1,1,0,30083
85813,1,1,2,0,25750
85813,1,2,3,0,15708
85813,1,2,4,0,22850
85813,1,2,5,0,21417
85813,1,2,6,0,32833
85813,1,3,7,0,29004
85813,1,3,8,0,23442
85810,1,1,1,0,17267
85810,1,1,2,0,16680
85810,1,1,3,0,9850
85810,1,2,4,0,23283
85810,1,2,5,0,10150
85810,1,2,6,0,14967
85810,1,3,7,0,10433
85810,1,3,8,0,13425
85819,1,1,1,0,17083
85819,1,1,2,0,34000
85819,1,2,3,0,35000
85819,1,2,4,0,50250
85819,1,2,5,0,19917
85819,1,2,6,0,40083
85819,1,3,7,0,21367
85819,1,3,8,0,13083
85814,1,1,1,0,21583
85814,1,1,2,0,28167
85814,1,2,3,0,17383
85814,1,2,4,0,27917
85814,1,2,5,0,26250
85814,1,2,6,0,25333
85814,1,3,7,0,13333
85814,1,3,8,0,23583
85835,1,2,1,0,20392
85835,1,3,2,0,19192
85835,1,3,3,0,14808
85838,1,1,1,0,31008
85838,1,1,2,0,36575
85838,1,2,3,0,27125
85838,1,2,4,0,46592
85838,1,2,5,0,19821
85838,1,2,6,0,16108
85838,1,3,7,0,24375
85838,1,3,8,0,12405
85837,1,2,1,0,44583
85837,1,2,2,0,72867
85837,1,2,3,0,21867
85837,1,2,4,0,11250
85837,1,3,5,0,25033
85837,1,3,6,0,24250
85837,1,3,7,0,28583
85837,1,3,8,0,11083
85836,1,1,1,0,20667
85836,1,1,2,0,18833
85836,1,2,3,0,23583
85836,1,2,4,0,24000
85836,1,2,5,0,23283
85836,1,2,6,0,16833
85836,1,3,7,0,20000
85836,1,3,8,0,21750
85832,1,1,1,0,9583
85832,1,1,2,0,34500
85832,1,2,3,0,35917
85832,1,2,4,0,27450
85832,1,2,5,0,40417
85832,1,2,6,0,28333
85832,1,3,7,0,36833
85832,1,3,8,0,19667
85805,1,1,1,0,17300
85805,1,3,2,0,11342
85805,1,3,3,0,9933
85805,1,3,4,0,13083
85805,1,3,5,0,16867
85805,1,3,6,0,10725
85805,1,3,7,0,9250
85805,1,3,8,0,9875
85808,1,1,1,0,18058
85808,1,1,2,0,13033
85808,1,2,3,0,27146
85808,1,2,4,0,14783
85808,1,2,5,0,30267
85808,1,2,6,0,21325
85808,1,3,7,0,15825
85808,1,3,8,0,13442
85807,1,1,1,0,11007
85807,1,1,2,0,10213
85807,1,2,3,0,17638
85807,1,2,4,0,22363
85807,1,2,5,0,16863
85807,1,2,6,0,11203
85807,1,3,7,0,12072
85807,1,3,8,0,10337
85806,1,1,1,0,15073
85806,1,1,2,0,13458
85806,1,2,3,0,5917
85806,1,2,4,0,13067
85806,1,2,5,0,10150
85806,1,2,6,0,16083
85806,1,3,7,0,13892
85806,1,3,8,0,9793
85802,1,1,1,0,14808
85802,1,1,2,0,17430
85802,1,1,3,0,25975
85802,1,1,4,0,14333
85802,1,2,5,0,8804
85802,1,2,6,0,11758
85802,1,3,7,0,10459
85802,1,3,8,0,10793
85801,1,1,1,0,23489
85801,1,1,2,0,20904
85801,1,2,3,0,52983
85801,1,2,4,0,22377
85801,1,2,5,0,23228
85801,1,2,6,0,18597
85801,1,3,7,0,16104
85801,1,3,8,0,16908
85803,1,1,1,0,24167
85803,1,1,2,0,14652
85803,1,2,3,0,11731
85803,1,2,4,0,13267
85803,1,2,5,0,9127
85803,1,2,6,0,7323
85803,1,3,7,0,8753
85803,1,3,8,0,12325
85800,1,1,1,0,26208
85800,1,1,2,0,23937
85800,1,2,3,0,25413
85800,1,2,4,0,21905
85800,1,2,5,0,16348
85800,1,2,6,0,19276
85800,1,3,7,0,16989
85800,1,3,8,0,9539
85809,1,1,1,0,16017
85809,1,2,2,4800,17358
85809,1,2,3,0,13508
85809,1,3,4,4800,21375
85809,1,3,5,4800,37108
85809,1,3,6,0,9883
85809,1,3,7,0,21208
85809,1,3,8,0,13650
85804,1,1,1,0,28275
85804,1,1,2,0,27675
85804,1,2,3,0,14325
85804,1,2,4,4800,19113
85804,1,2,5,0,17575
85804,1,2,6,0,20400
85804,1,3,7,0,16575
85804,1,3,8,0,31717
85895,1,1,1,8200,34667
85895,1,2,2,0,21667
85895,1,2,3,0,13267
85895,1,2,4,0,18025
85895,1,2,5,0,20017
85895,1,2,6,0,14250
85895,1,3,7,0,6808
85895,1,3,8,0,7058
85898,1,2,1,0,20283
85898,1,2,2,0,14392
85898,1,2,3,0,25792
85898,1,2,4,0,15775
85898,1,2,5,0,15500
85898,1,3,6,0,21633
85898,1,3,7,4800,21500
85898,1,3,8,0,4317
85897,1,1,1,0,33642
85897,1,1,2,0,18498
85897,1,2,3,0,16300
85897,1,2,4,0,21275
85897,1,2,5,0,28573
85897,1,2,6,0,18213
85897,1,3,7,0,18342
85897,1,3,8,0,18458
85896,1,1,1,0,15625
85896,1,1,2,0,13473
85896,1,2,3,0,30525
85896,1,2,4,0,21400
85896,1,2,5,0,17122
85896,1,2,6,0,15842
85896,1,3,7,0,17692
85896,1,3,8,0,13773
85892,1,1,1,0,45488
85892,1,2,2,0,22278
85892,1,2,3,0,19988
85892,1,3,4,0,4685
85892,1,3,5,0,12095
85892,1,3,6,0,21141
85892,1,3,7,0,18593
85892,1,3,8,0,18548
85891,1,1,1,0,13344
85891,1,2,2,0,11168
85891,1,2,3,0,14262
85891,1,3,4,0,13339
85891,1,3,5,0,11588
85891,1,3,6,0,5337
85891,1,3,7,0,14846
85891,1,3,8,0,16762
85893,1,1,1,0,9633
85893,1,1,2,0,10946
85893,1,2,3,0,15675
85893,1,2,4,0,13458
85893,1,2,5,0,17891
85893,1,2,6,0,11647
85893,1,3,7,0,8910
85893,1,3,8,0,1979
85890,1,1,1,0,17483
85890,1,1,2,0,18582
85890,1,2,3,0,16698
85890,1,2,4,0,13784
85890,1,2,5,0,11398
85890,1,2,6,0,16415
85890,1,3,7,0,10753
85890,1,3,8,0,25424
85899,1,1,1,0,26422
85899,1,1,2,0,19092
85899,1,2,3,0,27092
85899,1,2,4,0,21083
85899,1,2,5,0,15046
85899,1,2,6,0,16271
85899,1,3,7,0,25683
85899,1,3,8,0,29950
85894,1,1,1,0,23019
85894,1,1,2,0,9718
85894,1,2,3,0,20410
85894,1,2,4,0,16136
85894,1,2,5,0,26630
85894,1,2,6,0,13943
85894,1,3,7,0,29028
85894,1,3,8,0,11646
85845,1,1,1,600,49883
85845,1,2,2,0,14958
85845,1,2,3,1200,13250
85845,1,3,4,600,5008
85845,1,3,5,0,13042
85845,1,3,6,0,3992
85845,1,3,7,0,15033
85845,1,3,8,0,13000
85848,1,2,1,0,9753
85848,1,3,2,0,8661
85848,1,3,3,0,11634
85848,1,3,4,0,7498
85848,1,3,5,0,7423
85848,1,3,6,0,7328
85847,1,3,1,0,2800
85847,1,3,2,0,16750
85847,1,3,3,0,11325
85842,1,1,1,0,14500
85842,1,1,2,0,16375
85842,1,2,3,1500,10708
85842,1,2,4,0,7583
85842,1,2,5,0,11967
85842,1,2,6,1500,13833
85842,1,3,7,0,13108
85842,1,3,8,0,7942
85841,1,2,1,0,19383
85841,1,3,2,0,14617
85841,1,3,3,0,21658
85841,1,3,4,0,20367
85841,1,3,5,0,23408
85841,1,3,6,3000,15758
85843,1,3,1,0,5133
85843,1,3,2,0,6008
85843,1,3,3,0,9175
85840,1,1,1,0,19888
85840,1,1,2,0,8448
85840,1,1,3,0,10955
85840,1,3,4,0,14230
85840,1,3,5,0,8530
85840,1,3,6,0,10837
85840,1,3,7,0,6718
85840,1,3,8,0,5250
85849,1,1,1,0,6155
85849,1,3,2,0,4495
85849,1,3,3,0,5865
85849,1,3,4,0,7087
85849,1,3,5,0,4665
85849,1,3,6,0,3053
85849,1,3,7,0,3197
85849,1,3,8,0,6643
85844,1,1,1,0,20583
85844,1,1,2,0,13400
85844,1,2,3,0,16633
85844,1,2,4,0,7684
85844,1,2,5,1200,8173
85844,1,2,6,0,14465
85844,1,3,7,0,9831
85844,1,3,8,0,5957
85755,1,1,1,0,17375
85755,1,1,2,0,21675
85755,1,2,3,0,9333
85755,1,3,4,0,8300
85755,1,3,5,0,17317
85755,1,3,6,0,12592
85755,1,3,7,0,9642
85755,1,3,8,0,16242
85758,1,1,1,0,25958
85758,1,1,2,0,12554
85758,1,2,3,0,17342
85758,1,2,4,0,12242
85758,1,2,5,0,16333
85758,1,2,6,0,13958
85758,1,3,7,0,9133
85758,1,3,8,0,13675
85757,1,1,1,0,22050
85757,1,1,2,0,20850
85757,1,1,3,0,8267
85757,1,2,4,0,16017
85757,1,2,5,0,8622
85757,1,2,6,0,8825
85757,1,3,7,0,7025
85757,1,3,8,0,7892
85756,1,1,1,0,7708
85756,1,1,2,0,13517
85756,1,1,3,0,9025
85756,1,2,4,0,9925
85756,1,2,5,0,7750
85756,1,2,6,0,6458
85756,1,3,7,0,9800
85756,1,3,8,0,4483
85752,1,1,1,0,14025
85752,1,1,2,0,8962
85752,1,2,3,0,9700
85752,1,2,4,0,8280
85752,1,2,5,0,9962
85752,1,2,6,0,2625
85752,1,3,7,0,10215
85752,1,3,8,0,11183
85751,1,1,1,0,10505
85751,1,1,2,0,13875
85751,1,2,3,0,14158
85751,1,2,4,0,17367
85751,1,2,5,0,4300
85751,1,2,6,0,9083
85751,1,3,7,0,8825
85751,1,3,8,0,6300
85753,1,1,1,0,15418
85753,1,3,2,0,10510
85753,1,3,3,0,9234
85753,1,3,4,0,9083
85753,1,3,5,0,8153
85753,1,3,6,0,10816
85753,1,3,7,0,7227
85753,1,3,8,0,6772
85750,1,1,1,0,7117
85750,1,1,2,0,15875
85750,1,2,3,0,10383
85750,1,2,4,0,8475
85750,1,2,5,1200,14658
85750,1,2,6,0,7742
85750,1,3,7,650,7925
85750,1,3,8,0,10733
85759,1,2,1,0,17922
85759,1,2,2,0,12325
85759,1,3,3,0,18150
85759,1,3,4,0,26125
85759,1,3,5,0,14608
85759,1,3,6,0,22317
85759,1,3,7,0,17717
85759,1,3,8,0,17958
85754,1,1,1,2500,17009
85754,1,1,2,0,16473
85754,1,2,3,0,11944
85754,1,2,4,0,5723
85754,1,2,5,0,20415
85754,1,2,6,0,10105
85754,1,3,7,0,5687
85754,1,3,8,0,9520
85785,1,1,1,0,13708
85785,1,1,2,2400,13758
85785,1,1,3,0,11258
85785,1,2,4,1800,11192
85785,1,2,5,0,12975
85785,1,3,6,0,10750
85785,1,3,7,0,9967
85785,1,3,8,0,11200
85788,1,1,1,0,16375
85788,1,2,2,0,9342
85788,1,3,3,0,10442
85788,1,3,4,0,5700
85788,1,3,5,0,6958
85788,1,3,6,0,7167
85788,1,3,7,0,5542
85788,1,3,8,0,10050
85787,1,2,1,0,7905
85787,1,2,2,0,6637
85787,1,3,3,0,8113
85787,1,3,4,0,7508
85787,1,3,5,0,5503
85787,1,3,6,0,2363
85787,1,3,7,0,5772
85787,1,3,8,0,5388
85786,1,1,1,2700,11917
85786,1,1,2,0,11633
85786,1,2,3,0,6850
85786,1,2,4,0,14267
85786,1,2,5,0,7513
85786,1,2,6,0,8742
85786,1,3,7,0,10425
85786,1,3,8,0,6875
85782,1,1,1,0,11392
85782,1,1,2,0,7158
85782,1,1,3,0,6358
85782,1,2,4,0,22200
85782,1,2,5,0,9392
85782,1,2,6,0,8917
85782,1,3,7,0,7533
85782,1,3,8,0,12333
85781,1,1,1,0,9733
85781,1,2,2,0,4300
85781,1,2,3,0,9900
85781,1,2,4,0,12000
85781,1,3,5,0,13508
85781,1,3,6,0,8758
85781,1,3,7,0,11750
85781,1,3,8,0,6075
85783,1,1,1,0,12610
85783,1,1,2,0,24483
85783,1,2,3,0,21892
85783,1,2,4,0,14405
85783,1,2,5,0,18808
85783,1,2,6,0,18575
85783,1,3,7,0,11350
85783,1,3,8,0,9075
85780,1,1,1,0,27717
85780,1,1,2,0,20583
85780,1,2,3,0,28450
85780,1,2,4,0,16850
85780,1,2,5,0,21283
85780,1,2,6,0,21500
85780,1,3,7,0,22467
85780,1,3,8,0,22800
85789,1,1,1,0,18417
85789,1,1,2,0,12667
85789,1,2,3,0,14883
85789,1,2,4,0,19350
85789,1,2,5,0,6383
85789,1,2,6,0,23800
85789,1,3,7,0,2967
85789,1,3,8,0,5317
85784,1,1,1,0,16133
85784,1,1,2,0,19417
85784,1,2,3,0,14375
85784,1,2,4,0,18567
85784,1,2,5,0,16617
85784,1,2,6,0,24300
85784,1,3,7,0,7758
85784,1,3,8,0,21250
85775,1,1,1,0,21958
85775,1,1,2,0,16417
85775,1,2,3,0,14742
85775,1,2,4,0,13325
85775,1,2,5,0,9863
85775,1,2,6,0,10608
85775,1,3,7,0,14783
85775,1,3,8,0,11550
85778,1,3,1,0,9000
85778,1,3,2,0,11133
85778,1,3,3,0,16592
85778,1,3,4,0,7292
85778,1,3,5,0,5267
85777,1,1,1,0,20800
85777,1,1,2,0,15467
85777,1,2,3,0,1983
85777,1,2,4,0,15950
85777,1,2,5,0,21517
85777,1,2,6,0,19458
85777,1,3,7,0,12817
85777,1,3,8,0,20883
85776,1,1,1,0,20225
85776,1,1,2,0,16133
85776,1,1,3,0,16592
85776,1,1,4,0,14067
85776,1,2,5,0,10025
85776,1,2,6,0,10100
85776,1,3,7,400,11542
85776,1,3,8,0,11617
85772,1,1,1,0,18267
85772,1,2,2,0,16750
85772,1,3,3,0,18025
85772,1,3,4,0,14167
85772,1,3,5,0,14250
85772,1,3,6,0,8325
85771,1,1,1,0,19350
85771,1,1,2,0,16267
85771,1,2,3,0,19133
85771,1,2,4,0,22133
85771,1,2,5,0,10950
85771,1,2,6,0,18317
85771,1,3,7,0,13800
85771,1,3,8,0,2208
85773,1,1,1,0,20217
85773,1,1,2,0,8792
85773,1,2,3,0,16383
85773,1,2,4,0,23033
85773,1,2,5,0,16917
85773,1,2,6,0,21342
85773,1,3,7,0,16183
85773,1,3,8,0,11917
85770,1,1,1,0,22000
85770,1,1,2,0,19083
85770,1,2,3,250,16333
85770,1,2,4,0,12467
85770,1,2,5,250,22833
85770,1,2,6,0,12171
85770,1,3,7,0,17292
85770,1,3,8,0,4250
85779,1,1,1,0,13050
85779,1,2,2,0,11475
85779,1,2,3,0,15600
85779,1,2,4,0,18733
85779,1,2,5,0,11750
85779,1,2,6,0,4917
85779,1,3,7,0,10867
85779,1,3,8,0,11342
85774,1,1,1,0,16933
85774,1,1,2,0,20583
85774,1,2,3,0,13958
85774,1,2,4,0,16792
85774,1,2,5,0,6850
85774,1,2,6,0,17150
85774,1,3,7,0,12417
85774,1,3,8,0,15608
85765,1,1,1,0,26967
85765,1,1,2,0,24000
85765,1,2,3,0,40300
85765,1,2,4,0,31197
85765,1,2,5,0,23208
85765,1,2,6,0,26531
85765,1,3,7,0,18492
85765,1,3,8,0,20058
85768,1,1,1,0,12017
85768,1,1,2,0,12767
85768,1,2,3,0,10867
85768,1,2,4,0,5375
85768,1,2,5,0,4425
85768,1,2,6,0,5475
85768,1,3,7,0,13850
85768,1,3,8,0,5433
85767,1,1,1,0,15567
85767,1,1,2,0,15833
85767,1,2,3,0,28208
85767,1,2,4,0,7267
85767,1,2,5,0,11767
85767,1,2,6,0,25225
85767,1,3,7,0,7250
85767,1,3,8,0,10500
85766,1,1,1,0,13142
85766,1,1,2,0,13233
85766,1,2,3,0,17567
85766,1,2,4,0,2975
85766,1,2,5,0,6350
85766,1,2,6,0,20942
85766,1,3,7,0,6850
85766,1,3,8,0,12133
85762,1,2,1,0,16692
85762,1,2,2,0,15550
85762,1,2,3,0,13200
85762,1,2,4,0,14225
85762,1,2,5,0,19983
85762,1,2,6,0,22800
85762,1,3,7,0,10767
85762,1,3,8,0,20508
85761,1,1,1,0,18700
85761,1,1,2,0,25467
85761,1,2,3,0,16050
85761,1,2,4,0,15217
85761,1,2,5,0,8392
85761,1,2,6,0,11358
85761,1,3,7,0,16692
85761,1,3,8,0,12700
85763,1,1,1,0,13175
85763,1,1,2,0,21542
85763,1,2,3,0,16392
85763,1,2,4,0,20333
85763,1,2,5,0,25767
85763,1,2,6,0,18823
85763,1,3,7,0,6717
85763,1,3,8,0,9567
85760,1,1,1,0,14467
85760,1,1,2,0,12550
85760,1,2,3,0,5750
85760,1,2,4,0,9667
85760,1,2,5,0,10833
85760,1,2,6,0,12433
85760,1,3,7,0,11533
85760,1,3,8,0,10633
85769,1,1,1,0,19917
85769,1,2,2,0,16050
85769,1,2,3,0,10517
85769,1,3,4,0,7842
85769,1,3,5,0,24033
85769,1,3,6,0,7875
85769,1,3,7,0,22300
85769,1,3,8,0,18942
85764,1,1,1,0,13122
85764,1,1,2,0,15304
85764,1,2,3,0,9765
85764,1,2,4,0,21063
85764,1,3,5,0,21979
85764,1,3,6,0,19354
85764,1,3,7,0,18750
85764,1,3,8,0,14208
85725,1,2,1,0,16675
85725,1,2,2,0,51958
85725,1,2,3,0,13575
85725,1,2,4,0,13675
85725,1,3,5,0,17245
85725,1,3,6,0,17508
85725,1,3,7,0,15925
85725,1,3,8,0,7933
85728,1,1,1,0,20950
85728,1,1,2,0,11617
85728,1,2,3,0,25742
85728,1,2,4,0,14550
85728,1,2,5,4800,22925
85728,1,2,6,0,14075
85728,1,3,7,7200,21550
85728,1,3,8,0,16825
85727,1,1,1,0,17258
85727,1,1,2,0,22875
85727,1,1,3,0,22400
85727,1,3,4,0,17950
85727,1,3,5,0,9733
85727,1,3,6,0,19908
85727,1,3,7,0,12233
85727,1,3,8,0,11733
85726,1,2,1,0,14100
85726,1,3,2,0,10817
85726,1,3,3,1100,38008
85726,1,3,4,0,11313
85726,1,3,5,0,22067
85726,1,3,6,0,20425
85726,1,3,7,0,22742
85722,1,2,1,0,8100
85722,1,3,2,0,13108
85722,1,3,3,0,6542
85722,1,3,4,0,7192
85721,1,1,1,0,15321
85721,1,1,2,0,14292
85721,1,2,3,0,14042
85721,1,2,4,0,10583
85721,1,2,5,0,14417
85721,1,2,6,0,17500
85721,1,3,7,0,16471
85721,1,3,8,0,21083
85723,1,1,1,0,13167
85723,1,1,2,0,11092
85723,1,1,3,0,16208
85723,1,1,4,0,10000
85723,1,2,5,0,8975
85723,1,2,6,0,5917
85723,1,3,7,0,12967
85723,1,3,8,0,10892
85720,1,2,1,0,23167
85720,1,2,2,0,6150
85720,1,3,3,0,11067
85720,1,3,4,0,9950
85720,1,3,5,0,9183
85720,1,3,6,0,16175
85720,1,3,7,0,21525
85720,1,3,8,0,11550
85729,1,1,1,0,21838
85729,1,1,2,0,25603
85729,1,2,3,0,23208
85729,1,2,4,0,24608
85729,1,2,5,0,20821
85729,1,2,6,0,22375
85729,1,3,7,0,20817
85729,1,3,8,0,11138
85724,1,2,1,0,33730
85724,1,3,2,0,14025
85724,1,3,3,0,20875
85724,1,3,4,0,6092
85724,1,3,5,0,24875
85724,1,3,6,0,11642
85724,1,3,7,0,20775
85724,1,3,8,0,16492
85715,1,1,1,0,21363
85715,1,1,2,0,26042
85715,1,2,3,0,13100
85715,1,2,4,0,27158
85715,1,2,5,0,16375
85715,1,2,6,0,25092
85715,1,3,7,0,7867
85715,1,3,8,0,18242
85718,1,1,1,0,32317
85718,1,2,2,0,21733
85718,1,2,3,0,26408
85718,1,2,4,0,25433
85718,1,2,5,0,24817
85718,1,2,6,0,21332
85718,1,3,7,0,22758
85718,1,3,8,0,26250
85717,1,2,1,0,13842
85717,1,2,2,0,26750
85717,1,3,3,0,19575
85717,1,3,4,0,9258
85717,1,3,5,0,11083
85717,1,3,6,0,7783
85717,1,3,7,0,11217
85717,1,3,8,0,18817
85716,1,1,1,0,19367
85716,1,1,2,0,10092
85716,1,2,3,0,23050
85716,1,2,4,0,11629
85716,1,2,5,0,21783
85716,1,2,6,0,14217
85716,1,3,7,0,18392
85716,1,3,8,0,16758
85712,1,3,1,0,14375
85712,1,3,2,0,19850
85712,1,3,3,0,19067
85712,1,3,4,0,9767
85712,1,3,5,0,10633
85712,1,3,6,0,8100
85712,1,3,7,0,19800
85711,1,1,1,0,6830
85711,1,1,2,0,25167
85711,1,1,3,0,24550
85711,1,2,4,0,9933
85711,1,2,5,0,123450
85711,1,3,6,0,9088
85711,1,3,7,0,4296
85711,1,3,8,0,7863
85713,1,2,1,0,14871
85713,1,2,2,0,8154
85713,1,3,3,0,23983
85713,1,3,4,0,21025
85713,1,3,5,0,19383
85713,1,3,6,8700,24321
85713,1,3,7,0,26729
85713,1,3,8,0,25298
85710,1,1,1,0,11000
85710,1,2,2,0,14933
85710,1,2,3,0,21671
85710,1,2,4,0,7242
85710,1,2,5,0,6813
